epoch,acc,loss,lr,val_acc,val_loss
0,0.7456416206221848,0.761563815908738,0.005,0.8010260169215149,0.5804320011177356
1,0.8431288736982389,0.4613866817986507,0.005,0.8123854892120208,0.5743059363283051
2,0.8761945470680307,0.35892447501223523,0.005,0.8089043606153203,0.59405965940906
3,0.9013220163111293,0.28935791073317013,0.005,0.8120190545332305,0.5922335094368558
4,0.9280676579244649,0.2201637173636729,0.005,0.8239281788419218,0.6044943355496177
5,0.9411962263053404,0.18391415241404976,0.005,0.8050567972961473,0.6981049181668914
6,0.9533172533831895,0.15358173856616067,0.005,0.8037742762479996,0.7108992427729477
7,0.9653772173595949,0.11768085398870698,0.005,0.7990106266249926,0.7951084661938062
8,0.971208744238989,0.10286092007547445,0.005,0.8241113961376345,0.7740429619831583
9,0.9753915671865052,0.0926241660435753,0.005,0.8334554781316182,0.7353494064237399
10,0.9934662473666535,0.043310342043155065,0.001,0.8607548551928128,0.5870656299695902
11,0.9981070436295911,0.02892736681804311,0.001,0.8644192011944319,0.58590864012555
12,0.9989924587060727,0.025060710144183367,0.001,0.866434591359907,0.5904065863078835
13,0.9996336213476628,0.023435989512901826,0.001,0.86496885308157,0.6012117670826442
14,0.9996641529020243,0.022100187709836933,0.001,0.8662513741515591,0.5937792426306234
15,0.9996946844563857,0.021309440097075305,0.001,0.8642359839424016,0.6068523589749614
16,0.9996946844563857,0.02073112203390206,0.001,0.8669842433344099,0.5993069563867759
17,0.9998473422281928,0.020218297382275558,0.001,0.866434591469113,0.607616494605287
18,0.9999389368912771,0.01945407351012207,0.001,0.867533895221548,0.6100801006696651
19,0.9999389368912771,0.01913955329072547,0.001,0.8644192010852259,0.6124597982243768
20,0.9999389368912771,0.01891600854067687,0.0004,0.8658849394509276,0.6172951937333355
21,1.0,0.018711004687433197,0.0004,0.8704653719529515,0.6068173140538573
22,1.0,0.018379330918906235,0.0004,0.8677171125172608,0.6116100678997801
23,0.9999389368912771,0.01830662762165521,0.0004,0.8658849394727688,0.6157929133849076
24,0.9999389368912771,0.018275828315735872,0.0004,0.866801026016856,0.6092970502143401
25,1.0,0.017946068679798605,0.0004,0.8675338952433893,0.6158865679747545
