epoch,acc,loss,lr,val_acc,val_loss
0,0.8013029316075119,0.4692822250056299,0.005,0.7114942528735633,0.5780653848045174
1,0.8969151178386664,0.25381597020567137,0.005,0.8275862068965517,0.47535403007748483
2,0.9361946733204838,0.1691341978947672,0.005,0.6747126438151831,0.8744190732638041
3,0.9379191415980073,0.15902798890590691,0.005,0.7850574712643679,0.6503620068232219
4,0.9566966852001542,0.1175749224877764,0.005,0.8080459768744721,0.6006059447924296
5,0.9704924315002874,0.08125825898486619,0.005,0.8402298851944935,0.6640561551198192
6,0.9779651274190458,0.05920960659792561,0.005,0.8126436781609195,0.7883661231775393
7,0.9641693811189126,0.10045873323353023,0.005,0.8344827584836675,0.5980471717900243
8,0.9810308488216133,0.05704846833787058,0.005,0.8183908045977012,0.8393937462079071
9,0.9873538992144089,0.039834311322711834,0.005,0.8413793103448276,0.6386389120428384
10,0.9927189116689021,0.027133292841012506,0.001,0.8586206897921946,0.6719946665325384
11,0.9969342785974324,0.014312733353771773,0.001,0.8586206895181503,0.6801872752863786
12,0.9965510634278218,0.014529955410813436,0.001,0.8597701148055066,0.7115794000269353
13,0.9929105192679832,0.024273834270315396,0.001,0.8655172413793103,0.6042903694698866
14,0.9973174937784638,0.014246960974477401,0.001,0.8620689653802192,0.6078513098174128
15,0.9982755317224764,0.013037407988103145,0.001,0.8563218389434376,0.6166124897441645
