epoch,acc,loss,lr,val_acc,val_loss
0,0.7700858093962202,0.6966898984613027,0.01,0.7992313324445163,0.587909063659772
1,0.8615445689772505,0.4075294257868489,0.01,0.8195461201458341,0.5578977509264017
2,0.8989220386582097,0.30276744390155036,0.01,0.8283308930313256,0.5580209031984712
3,0.9300699300790308,0.21599230073963693,0.01,0.8314421669106882,0.5631419813824957
4,0.9509573396018076,0.16053373661391312,0.01,0.8429721814647076,0.5461323494705239
5,0.9633248847186243,0.1265980395633115,0.01,0.8290629575402635,0.6660873304785258
6,0.9749290011298745,0.09982751487951175,0.01,0.8354685212298683,0.6592563119543768
7,0.9791431276147433,0.0839439769982418,0.01,0.8460834554313391,0.6752460376846319
8,0.9852505573029591,0.06453176734183338,0.01,0.829428989838367,0.8040660464397112
9,0.9864415061012619,0.06025078368229907,0.01,0.8393118593563622,0.7067083657049679
10,0.9948697590618988,0.03739245446887395,0.001,0.8592606148468453,0.6496720161305339
11,0.9981372339450942,0.02831477393474494,0.001,0.8614568081991215,0.6459866269528429
12,0.9991144226952087,0.02530617931113773,0.001,0.8609077599701386,0.6678107012592333
13,0.9993892570311784,0.023284053021961886,0.001,0.8632869691660254,0.6712556523250451
14,0.999633554218707,0.022426504535121558,0.001,0.8627379208497736,0.6829761373612752
15,0.9996640913671482,0.021495781964484647,0.001,0.8621888725335217,0.6873619438395843
16,0.9995419427733838,0.021251871018357744,0.001,0.8658491948164051,0.6824811199682698
17,0.999633554218707,0.02056093923915904,0.001,0.8625549048316252,0.6917665421220952
18,0.9998778514062356,0.0199328650353457,0.001,0.8642020496931118,0.6981208592784178
19,0.9999389257031178,0.01937769637840289,0.001,0.8609077597956009,0.701184513180968
20,0.999969462851559,0.019158291189030667,0.0004,0.8620058566026423,0.6999736357354839
